DATE,NORTH,EAST
2016-04-28,-25.08,26.84
2016-04-29,-24.42,26.5
2016-04-30,-25.58,25.27
2016-05-01,-25.22,25.43
2016-05-02,-25.25,24.66
2016-05-03,-27.14,25.64
2016-05-04,-25.66,25.04
2016-05-05,-26.06,25.51
2016-05-06,-25.26,25.2
2016-05-07,-25.54,24.8
2016-05-08,-26.16,25.05
2016-05-09,-25.45,24.85
2016-05-10,-25.67,25.53
2016-05-11,-25.15,25.49
2016-05-12,-30.54,25.92
2016-05-13,-25.91,25.38
2016-05-14,-25.99,25.85
2016-05-15,-26.05,26.43
2016-05-16,-25.42,26.73
2016-05-17,-25.88,26.65
2016-05-18,-24.99,26.01
2016-05-19,-24.29,25.64
2016-05-20,-24.51,24.32
2016-05-21,-25.32,26
2016-05-22,-28.33,27.21
2016-05-23,-24.51,25.24
2016-05-24,-23.95,26.27
2016-05-25,-23.84,26.11
2016-05-26,-23.48,24.14
2016-05-27,-26.81,25.23
2016-05-28,-26.22,25.54
2016-05-29,-24.35,25.05
2016-05-30,-24.27,25.01
2016-05-31,-24.29,26.01
2016-06-01,-25.26,26.4
2016-06-02,-26.65,26.15
2016-06-03,-24.32,25.19
2016-06-04,-24.73,27.46
2016-06-05,-24.93,26.25
2016-06-06,-26.35,26.33
2016-06-07,-25.96,27.2
2016-06-08,-26.52,27.77
2016-06-09,-25.72,26.82
2016-06-10,-22.73,26.52
2016-06-11,-24.13,26
2016-06-12,-25.81,26.51
2016-06-13,-25.53,27.01
2016-06-14,-24.36,25.88
2016-06-15,-24.8,25.21
2016-06-16,-24.96,25.39
2016-06-17,-25.99,25.98
2016-06-18,-25.44,26.93
2016-06-19,-26.12,25.43
2016-06-20,-24.86,24.68
2016-06-21,-24.11,25.76
2016-06-22,-25.56,25.11
2016-06-23,-24.31,25.68
2016-06-24,-25.83,26.16
2016-06-25,-25.79,25.05
2016-06-26,-24.43,25.16
2016-06-27,-25.05,26.13
2016-06-28,-26.1,25.36
2016-06-29,-25,26.34
2016-06-30,-25.15,26.54
2016-07-01,-25.42,26.41
2016-07-02,-26.5,26.12
2016-07-03,-24.84,27.49
2016-07-04,-24.74,26.72
2016-07-05,-24.42,25.89
2016-07-06,-24.87,26.42
2016-07-07,-25.17,24.63
2016-07-08,-24.24,26.26
2016-07-09,-25.49,25.41
2016-07-10,-24,25.48
2016-07-11,-26.04,26.69
2016-07-12,-25.53,26.28
2016-07-13,-23.7,25.23
2016-07-14,-23.63,26.04
2016-07-15,-25.48,27.14
2016-07-16,-24.67,25.66
2016-07-17,-26.2,25.02
2016-07-18,-24.08,26.2
2016-07-19,-25.52,25.91
2016-07-20,-25.34,25.48
2016-07-21,-26.62,24.5
2016-07-22,-25.43,25.76
2016-07-23,-26.66,26.07
2016-07-24,-26.81,25.56
2016-07-25,-24.97,26.8
2016-07-26,-23.81,25.73
2016-07-27,-24.78,26.03
2016-07-28,-25.94,27.39
2016-07-29,-25.06,26.08
2016-07-30,-25.46,26.87
2016-07-31,-25.3,26.83
2016-08-01,-25.53,26.6
2016-08-02,-25.47,27.62
2016-08-03,-25.65,27.81
2016-08-04,-24.71,25.65
2016-08-05,-24.23,26.67
2016-08-06,-23.71,27.28
2016-08-07,-25.33,28.99
2016-08-08,-23.92,26.26
