DATE,NORTH,EAST
2018-04-16,94.06,-94.79
2018-04-17,95.79,-100.05
2018-04-18,93.62,-99.15
2018-04-19,95.12,-98.32
2018-04-20,97.31,-95.32
2018-04-21,95.48,-100.74
2018-04-22,93.72,-98.86
2018-04-23,94.4,-96.67
2018-04-24,95.22,-93.2
2018-04-25,93.24,-96.34
2018-04-26,95.54,-96.69
2018-04-27,95.41,-95.98
2018-04-28,91.97,-98.95
2018-04-29,91.97,-98.54
2018-04-30,89.96,-95.33
2018-05-01,97.27,-96
2018-05-02,92.52,-98.33
2018-05-03,100.27,-101.41
2018-05-04,95.1,-99.3
2018-05-05,90.1,-93.86
2018-05-06,109.98,-100.94
2018-05-14,92.1,-109.04
2018-05-15,95.84,-95.87
2018-05-16,90.58,-96.66
2018-05-25,94.6,-97.39
2018-05-26,95.12,-96.33
2018-05-27,94.91,-96.87
2018-05-28,99.62,-92.85
2018-05-29,95.36,-94.99
2018-05-30,90.15,-92.06
2018-05-31,96.35,-94.87
2018-06-07,95.18,-98.21
2018-06-08,96.92,-97.1
2018-06-09,92.5,-98.15
2018-06-10,94.69,-99.18
2018-06-11,92.7,-96.75
2018-06-12,92.97,-99.39
2018-06-13,97.65,-99.79
2018-06-14,96.87,-98.29
2018-06-15,93.69,-99.31
2018-06-16,96.23,-93.46
2018-06-17,94.89,-100.2
2018-06-18,93.99,-95.79
2018-06-19,95.81,-96.64
2018-06-20,97.2,-97.2
2018-06-21,94.96,-98.23
2018-06-22,95.57,-91.23
2018-07-13,99.96,-97.97
2018-07-14,88.26,-85.71
2018-07-24,93.02,-101.7
2018-07-25,97.81,-104.96
2018-07-26,100,-100.7
2018-07-27,99.15,-96.83
2018-09-01,97.23,-108.67
2018-09-02,97.62,-102.4
2018-09-03,97.61,-103.23
2018-09-04,95.31,-98.99
2018-09-05,99.08,-100.75
2018-09-06,99.31,-99.35
2018-09-07,97.69,-97.66
2018-09-08,98.26,-105.5
2018-09-09,97.62,-103.23
2018-09-10,100.51,-83.34
2018-09-11,101.96,-98.99
